year,sample,serial,cbserial,numprec,subsamp,hhwt,hhtype,cluster,adjust,cpi99,strata,gq,lingisol,vacancy,vacdur,vacoth,kitchen,sink,stove,rooms,plumbing,hotwater,shower,builtyr2,unitsstr,bedrooms,coupletype,ssmc,nfams,nsubfam,ncouples,nmothers,nfathers,cbnsubfam,respmode
2022,2022 ACS,1653,2022010096091,1,52,6,N/A,2022000016531,1.042311,.569,110001,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1654,2022010096199,1,65,43,N/A,2022000016541,1.042311,.569,20001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1655,2022010096202,1,89,18,N/A,2022000016551,1.042311,.569,140401,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1656,2022010096383,1,55,90,N/A,2022000016561,1.042311,.569,120201,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1657,2022010096485,1,62,41,N/A,2022000016571,1.042311,.569,110001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1658,2022010096572,1,31,25,N/A,2022000016581,1.042311,.569,140301,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1659,2022010096589,1,69,37,N/A,2022000016591,1.042311,.569,280301,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1660,2022010096652,1,75,52,N/A,2022000016601,1.042311,.569,250001,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1661,2022010096696,1,86,7,N/A,2022000016611,1.042311,.569,280201,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1662,2022010096724,1,4,47,N/A,2022000016621,1.042311,.569,250001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1663,2022010096736,1,57,53,N/A,2022000016631,1.042311,.569,210101,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1664,2022010096774,1,63,63,N/A,2022000016641,1.042311,.569,140301,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1665,2022010096823,1,71,66,N/A,2022000016651,1.042311,.569,140301,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1666,2022010096844,1,45,26,N/A,2022000016661,1.042311,.569,100001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1667,2022010096887,1,30,5,N/A,2022000016671,1.042311,.569,190101,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1668,2022010096956,1,47,8,N/A,2022000016681,1.042311,.569,160001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1669,2022010096996,1,8,15,N/A,2022000016691,1.042311,.569,280301,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1670,2022010097135,1,66,48,N/A,2022000016701,1.042311,.569,180201,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1671,2022010097272,1,2nd 1% subsample,43,N/A,2022000016711,1.042311,.569,110001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1672,2022010097326,1,61,86,N/A,2022000016721,1.042311,.569,280201,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1673,2022010097405,1,77,39,N/A,2022000016731,1.042311,.569,180101,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1674,2022010097452,1,16,34,N/A,2022000016741,1.042311,.569,190101,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1675,2022010097486,1,21,51,N/A,2022000016751,1.042311,.569,60001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1676,2022010097495,1,48,114,N/A,2022000016761,1.042311,.569,140301,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1677,2022010097527,1,58,8,N/A,2022000016771,1.042311,.569,230001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1678,2022010097621,1,67,18,N/A,2022000016781,1.042311,.569,110001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1679,2022010097685,1,56,67,N/A,2022000016791,1.042311,.569,110001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1680,2022010097725,1,97,51,N/A,2022000016801,1.042311,.569,260001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1681,2022010097827,1,91,86,N/A,2022000016811,1.042311,.569,140301,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1682,2022010097921,1,59,48,N/A,2022000016821,1.042311,.569,280101,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1683,2022010098024,1,46,32,N/A,2022000016831,1.042311,.569,210101,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1684,2022010098025,1,29,64,N/A,2022000016841,1.042311,.569,250001,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1685,2022010098035,1,11,37,N/A,2022000016851,1.042311,.569,260001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1686,2022010098063,1,64,11,N/A,2022000016861,1.042311,.569,150201,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1687,2022010098068,1,60,34,N/A,2022000016871,1.042311,.569,20001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1688,2022010098248,1,28,37,N/A,2022000016881,1.042311,.569,250001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1689,2022010098316,1,88,37,N/A,2022000016891,1.042311,.569,190101,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1690,2022010098399,1,96,41,N/A,2022000016901,1.042311,.569,160001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1691,2022010098418,1,49,26,N/A,2022000016911,1.042311,.569,240001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1692,2022010098419,1,90,37,N/A,2022000016921,1.042311,.569,30001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1693,2022010098429,1,First 1% subsample,18,N/A,2022000016931,1.042311,.569,270201,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1694,2022010098483,1,27,34,N/A,2022000016941,1.042311,.569,270201,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1695,2022010098490,1,74,36,N/A,2022000016951,1.042311,.569,270201,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1696,2022010098522,1,78,65,N/A,2022000016961,1.042311,.569,140401,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1697,2022010098571,1,19,15,N/A,2022000016971,1.042311,.569,140101,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1698,2022010098614,1,50,65,N/A,2022000016981,1.042311,.569,120201,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1699,2022010098769,1,13,8,N/A,2022000016991,1.042311,.569,200001,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1700,2022010098858,1,68,38,N/A,2022000017001,1.042311,.569,180101,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1701,2022010098905,1,26,73,N/A,2022000017011,1.042311,.569,280201,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1702,2022010099045,1,76,59,N/A,2022000017021,1.042311,.569,280101,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1703,2022010099064,1,2,15,N/A,2022000017031,1.042311,.569,120201,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1704,2022010099105,1,92,50,N/A,2022000017041,1.042311,.569,140301,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1705,2022010099139,1,81,35,N/A,2022000017051,1.042311,.569,80001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1706,2022010099298,1,5,93,N/A,2022000017061,1.042311,.569,80001,Other group quarters,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
2022,2022 ACS,1707,2022010099608,1,6,44,N/A,2022000017071,1.042311,.569,260001,Group quarters--Institutions,N/A (group quarters/vacant),N/A,N/A,N/A (GQ/occupied/vacant with a response for VACS besides 'other vacant'),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Households without a same-sex married couple,1 family or N/A,No subfamilies or N/A (GQ/vacant unit),0 couples or N/A,0 mothers or N/A,0 fathers or N/A,No subfamilies or N/A (GQ/vacant unit),N/A
